uid,poi_href,poi_id,name,star,content,datetime,description,pics,tel,site,time,traffic,ticket,opentime,location,insides
90466091,/poi/3472.html,3472,什刹海,5,生在北京长在北京，每次回到这里都是那么亲切~这里是我众多喜欢中的最喜欢的一个地方了,2015-08-21 21:19:55,什刹海也写作“十刹海”，四周原有十座佛寺，故有此称。随着时间发展逐渐形成西海﹑后海﹑前海，三海水道相通。自清代起就成为游乐消夏之所。三海碧波荡漾，岸边垂柳毵毵，远山秀色如黛，风光绮丽，为燕京胜景之一。今天，这里仍旧保存着十分难得的自然景观和人文胜迹交相辉映的历史风貌，宋庆龄故居、郭沫若故居、恭王府花园、广化寺、火神庙、钟鼓楼和银锭桥等古迹将什刹海点缀得美丽灿烂。 近年来，什刹海酒吧街已成为京城夜色中最热闹的地方之一。这里还聚集着众多北京风味的特色餐厅。你可以品酒泛舟，览湖光粼粼，或徜徉两岸，听杨柳婆娑，或搜寻美食，尝御膳家宴，或投宿胡同人家品着原汁的京味儿。,2888,010-66125717;010-83223344,,半天,1.公交 地安门外站——60路; 82路; 90内; 90外; 107路; 124路; 204夜班车内; 204夜班车外； 北海北门站——13路; 42路; 90内; 90外; 107路; 111路; 118路; 204夜班车内; 204夜班车外; 609路; 612路; 623路; 701路； 地安门内站——5路; 111路; 124路; 210路夜班车; 609路； 2.地铁 地铁6号线——北海北门站,免费游玩,全天,北京市西城区羊房胡同,烟袋斜街|银锭桥
90466091,/poi/5423666.html,5423666,北京首都国际机场Beijing-Capital International Airport,1,每次回北京，一到首都机场，我内个心啊~千万头草泥马飞驰而过！！！,2015-08-21 21:17:27,,,,,,,,,,
90466091,/poi/3474.html,3474,故宫The Palace Museum,4,生在北京长在北京，每次回到这里都是那么亲切,2015-08-21 21:24:30,故宫又名紫禁城，是中国乃至世界上保存最完整，规模最大的木质结构古建筑群，被誉为“世界五大宫之首”。 故宫由永乐帝朱棣下令建造，依据其布局与功用分为“外朝”与“内廷”两大部分。以乾清门为界，乾清门以南为外朝，以北为内廷。 外朝也称为“前朝”，以太和殿(金銮殿)、中和殿、保和殿三大殿为中心，是封建皇帝行使权力、举行盛典的地方。 内廷以乾清宫、交泰殿、坤宁宫后三宫为中心，以及东西两侧的东六宫和西六宫，是封建帝王与后妃居住之所，也就是俗称的“三宫六院”。 故宫内珍藏有大量珍贵文物，据统计有上百万件，占全国文物总数的六分之一。钟表馆每天11点和14点有钟表演示，不可错过。,15685,010-85007421,http://www.dpm.org.cn,故宫游客非常多，至少需要半天时间参观，若时间充裕，建议1天为佳。,故宫位于北京城的正中心，在市内可以通过公交，地铁等方式到达。 公交：市区乘坐1路、2路、52路、59路、82路、99路、120路、126路、观光1线、夜17路、夜1路、夜2路、专2路在“天安门东”站下车然后步行约900米到达午门。或，乘坐1路、5路、52路、99路、观光1线、夜1路、专2路公共汽车在“天安门西”下车，然后步行约1000米从午门进入。 地铁：乘坐地铁1号线在“天安门东”站下车，步行约900米，即可从午门进入故宫。（故宫博物院的南门） PS：故宫不设停车场，周边的公共停车场也较远，故不建议驾车前来。,淡季（11月1日－来年3月31日）：40元/人（不包括珍宝馆、钟表馆） 旺季（4月1日－10月31日）：60元/人（不包括珍宝馆、钟表馆） 珍宝馆、钟表馆须另购票：（不分淡、旺季） 珍宝馆（宁寿宫区、戏曲馆、石鼓馆）：10元/人； 钟表馆（奉先殿区）：10元/人。 在校学生和特定人群凭证件享受门票优惠，身高1.2m以下儿童可随监护人免票参观。  门票优惠政策：（所有优惠政策均不含珍宝馆、钟表馆） 1. 大、中、小学学生（含港、澳、台学生；不含成人教育、研究生），可凭学生证购买学生票，每张20元/人。 2. 60岁以上（包括60岁）老年人凭有效证件，门票半价优惠。 3. 离休干部凭离休证免费参观。 4. 残疾人凭残疾人证件免费参观。 5. 持有本市社会保障金领取证的人员，门票半价优惠 6. 每年“六一”儿童节时，14周岁以下的儿童（含14周岁）可以免费参观。随同家长一人可享受半价优惠。 7. 每年“三八”妇女节时，女性观众可享受门票半价优惠。 8. 每年“八一”建军节时，现役中国军人可凭有效证件免费参观。,除法定节假日和暑期（每年7月1日至8月31日）外，故宫博物院全年实行周一全天闭馆的措施。每周一开馆时间为8:30—12:00，停止售票时间为11:00，停止检票时间为11:10，闭馆时间为12:00。 请随时关注故宫官网的公告。  每年4月1日至10月31日采用旺季开放时间 开始售票、开放进馆时间：　　　8:30 止票时间（含钟表馆、珍宝馆）：16:00 停止入馆时间：　　　　　　　　16:10 清场时间：　　　　　　　　　　17:00  每年11月1日至来年3月31日采用淡季开放时间 开始售票、开放进馆时间：　　　8:30 止票时间（含钟表馆、珍宝馆）：15:30  停止入馆时间：　　　　　　　　15:40 清场时间：　　　　　　　　　　16:30,北京东城区景山前街4号,故宫御花园|故宫角楼
90466091,/poi/3557.html,3557,颐和园The Summer Palace,4,生在北京长在北京，每次回到这里都是那么亲切~,2015-08-21 21:24:40,颐和园坐落于北京西郊，是中国古典园林之首，总面积约290公顷，由万寿山和昆明湖组成。全园分3个区域：以仁寿殿为中心的政治活动区；以玉澜堂、乐寿堂为主体的帝后生活区；以万寿山和昆明湖组成的风景旅游区。全园以西山群峰为背景，加之建筑群与园内山湖形势融为一体，使景色变幻无穷。1998年12月2日列入《世界遗产名录》。,10303,010-62881144,http://www.summerpalace-china.com,半天,到达西宫门：乘469、539路在颐和园西门站下； 到达北宫门：乘地铁4号线北宫门站D口出，或乘303、330、331、346、375、384、563、601、608、683、696、697、718、特5、特10路在颐和园北宫门站下； 到达东宫门：乘地铁4号线西苑站C2口出，或乘209、330、331、332、346、394、601、608、626、683、690、696、718路在颐和园站下； 到达新建宫门：74、374、437、952路在颐和园新建宫门站下 。,淡季（11月1日至次年3月31日）： 公园门票20元/人，学生及老人等半价优惠10元/人，联票50元/人； 旺季（4月1日至10月31日）： 公园门票30元/人，学生及老人等半价优惠15元/人，联票60元/人。 园中园需另购票：德和园5元/人，佛香阁10元/人，文昌院20元/人，苏州街澹宁堂10元/人；联票包括公园门票和园中园门票。,旺季 （4月1日至10月31日） ： 大门开放时间： 6:30 ---18: 00 园中园开放时间： 8 :30---17 :00 静园时间为 20 : 00 淡季 （11月1日至次年3月31日）： 大门开放时间： 7 : 00---17 : 00 园中园开放时间： 9:00---16:00 静园时间为 19:00,北京市海淀区新建宫门路19号,昆明湖|文昌阁|北京颐和园石舫|谐趣园|南湖岛|清华轩|西堤|十七孔桥|千峰彩翠|颐和园秋水亭|颐和园智慧海|颐和园佛香阁|颐和园须弥灵境|颐和园长廊|多宝琉璃塔|颐和园静明园
90466091,/poi/3560.html,3560,北京欢乐谷Happy Valley,1,不是玩耍是去看人，真心没劲，都被玩烂了,2015-08-21 21:24:21,北京欢乐谷位于北京东四环，是北京最大的主题公园之一，有峡湾森林、亚特兰蒂斯、失落玛雅、爱琴港、香格里拉、蚂蚁王国和欢乐时光七个主题区。内设40多项娱乐设备、近百项景观、表演和主题游戏，让人尽享畅快激情。 峡湾森林 Wild Fjord 奇妙的欢乐谷之旅，从“峡湾森林”开始。这里是园区入口区域，也是最重要的交通集散中心，在这里，你可以租用电瓶车享受自由自在的快乐，也可以乘坐19世纪风格的小火车环游整个园区，对园内的各个设施有概括的了解。 推荐项目：环园小火车 环园小火车仿照19世纪末期双轨火车的外形设计，在高空轨道上缓缓前行，从高处俯瞰整个欢乐谷，为接下来的欢乐旅程定一条路线吧。  欢乐时光 Happy Time 欢乐时光区将时下最前卫、最流行的汽车文化主题引入公园，营造出真实赛车的刺激感受。无论是全球最高发射式过山车还是酣畅淋漓的“冲浪者”，感受的都是速度与激情的魅力。 推荐项目：极速飞车 F1赛车车体设计，中国最高的发射式过山车，感受最真实F1赛车的极速刺激。  亚特兰蒂斯 Atlantis 亚特兰蒂斯区是欢乐谷的核心区域，围绕着亚特兰蒂斯人如何开采、制作、使用水晶，再现了一个沉落海底的远古文明的生活场景。区域中有高69.98米的亚洲第一塑山，是全园的标志性建筑。 推荐项目：聚能飞船、水晶神翼 聚能飞船是目前亚洲最高的飞行岛之一，也是运动幅度最大的观览器，在60米高的天空俯瞰水晶圣城和整个欢乐谷，极其震撼。 水晶神翼是亚洲第一台飞行式过山车。轨道长度853米，提升高度达到37.8米，是亚洲唯一的一台。乘坐独特的旋转座椅，体验在空中盘旋飞舞的感觉吧。  爱琴港 Aegean Harbor 以希腊爱琴文明为背景，通过爱琴海边的故事，展开一幅优美的画卷。在爱琴港，可以感受古希腊特色的神庙和现代风格的希腊小镇， 推荐项目：奥德赛之旅 奥德赛之旅是亚洲最高的双提升激流勇进项目，小船分别在10米和26米的高点，以高达74km/h的速度顺势下冲，飞溅起巨大的水花，船上的游人无不惊呼连连。  失落玛雅 Lost Maya 以失落的玛雅文明为背景，巨大的玛雅金字塔、神庙、玛雅雕像、索桥、国王纪念碑等大型建筑重现了当年玛雅文明的盛况。在太阳神车、玛雅天灾、丛林飞车和墨西哥风情表演中探寻玛雅失落的秘密吧。 推荐项目：太阳神车 太阳神车是亚洲最大的大摆锤，6台大功率电机一起启动，瞬间将游人抬升至15层楼的高度，跌落、翻转、转弯、飙升，乘坐其上，仿佛处于失控状态，惊心动魄。  香格里拉 shangri-La 香格里拉是世外桃源的代名词，一部小说《消失的地平线》展示出她的淳朴和静雅。在这里，你可以感受天地双雄和雪域金翅的刺激，也可以感受花境漂流的神秘梦幻，而刀梯表演更让你眼界大开。 推荐项目：雪域金翅、天地双雄 雪域金翅是亚洲最大的悬挂过山车，其运行过程刺激流畅，惊心动魄。“大俯冲”、“眼镜蛇翻滚”、“垂直回旋翻滚”、“圆形环绕”、“45度倾斜弯”，各种惊险刺激不胜枚举。 天地双雄是亚洲第一座双塔太空梭。双塔并立，一个塔的座椅由下而上做高速弹射运动，在2秒钟内可以冲到56米的顶端；另一个塔则由上而下做自由降落运动，瞬间的上下中体会失重的感觉。  蚂蚁王国 Ant Kingdom 蚂蚁王国是小朋友们的乐园，也是欢乐谷最独特有趣的区域。蚂蚁王国以超大尺度形象为特点，夸张的蚁穴、深凹的车痕，高达十米的“小草”...从蚂蚁的视角感受这个新奇的世界。小朋友们则可以了解到关于生态、物种、群落这些听起来有些复杂的知识。 推荐项目：飞蚁战队 飞蚁战队是蚂蚁们的高空巡逻，乘坐着蚂蚁的飞行器，在农场的上空高低盘旋，是不是有电影“凌云壮志”的感觉？ 除了惊险刺激的娱乐项目，欢乐谷从来不缺乏各种精彩表演。位于欢乐谷入口处的华侨城大剧院每晚上演的舞台剧《金面王朝》，场面庞大恢弘，舞台设计、灯光无不精美绝伦，堪称是一场视觉的盛宴。  除此之外，亚特兰蒂斯区的《花样跳水与飞翔摩托艇水上表演》、爱琴港区的极限竞技街头表演（滑轮、滑板、赛车）、香格里拉区的互动表演《野蜂渡客栈》、蚂蚁王国区的儿童剧《蚂蚁快跑》，都各具特色，体验刺激之余，也可以坐下来感受下悠闲。,513,010-67389898,http://bj.happyvalley.cn,1天,"1.地铁 乘地铁7号线到欢乐谷c出站即到。 2.公交 从天安门乘52路到劲松桥东站转乘41路抵达厚俸桥南（北京欢乐谷）站下车即到； 或乘674、680、687至终点站北京华侨城南站，下车后向北步行数分钟即到。740、840、29、743、753、683、801在弘燕桥、紫南家园、北工大东等站下车步行20分钟即到。 3.自驾 北京欢乐谷位于北京东四环四方桥东南角，距天安门直线距离10.2公里,至北京市中心商务区(CBD)车行10分钟，至京津塘高速路入口车行5分钟。",1.全票 260元/人  身高超过1.5米的儿童及成人 2.儿童160元/人 身高1.2 米（含1.2 米）至1.5 米（含1.5 米）的儿童 3.长者票60元/人 65周岁至69周岁的长者（凭有效身份证验票入园） 4.夜场票180元/人 身高超过1.5 米的儿童及成人 5.免票 ★身高低于1.2米的儿童 (每名购票成人限带一名身高低于1.2米的儿童)； ★70周岁以上长者（含70周岁）凭本人有效身份证件入园； ★持国家残联颁发第二代《残疾证》的残疾人免票，盲人、智障、生活不能自理的残疾人需家人（需购票）陪同入园。 备注： ★游客每人限享受一种优惠政策，拥有享受多种折扣资格的，按最低折扣计算。 ★ 全价票有效期为7天，优惠票皆为当日有效。,夏季全部、春秋季周末、节假日8:30-22:00，春秋季平日9:00-22:00；其中夜场17:30-22:00，舞台剧《金面王朝》17:30开演。冬季平日9:00-17:30，周末9:30-17:30。详询010-67389898。,北京市朝阳区东四环小武基北路,
90466091,/poi/3562.html,3562,景山公园Beijing Jingshan Park,4,生在北京长在北京，每次回到这里都是那么亲切~我来这里也是打发时间而已,2015-08-21 21:23:59,"景山公园位于故宫北面，为元、明、清三朝御苑，是一座环境优美的皇家园林,距今已有八百多年历史。 景山中峰高44.6米，是旧北京内城的中心，也是当时最高的地方。 景山的主要建筑有：三座园门（景山门、山左里门、山右里门）、祭祀孔子的绮望楼、五座峰亭、景山山后的寿皇殿、东侧的永思殿和观德殿以及护国忠义庙。景山公园另一处著名的人文景观是崇祯自缢处。 景山有牡丹、芍药等花卉几万株，春夏秋季各有花卉展览，花卉争艳，绚烂多姿。  峰亭5座，自东向西依次为观妙亭、周赏亭、万春亭、富览亭、辑芳亭，5座亭中原有5尊佛像，通称五味神，均无存。万春亭上，可以南看故宫金碧辉煌的宫殿，北看中轴线的钟鼓楼，西看北海的白塔。 景山东麓，原有一株向东倾斜的低矮老槐树，这是明崇祯朱由检自缢的地方。明末，李自成起义军于1644年3月攻入北京，崇祯3月19日逃到景山，自觉有愧于祖先基业，以腰带自尽于观妙亭下的歪脖槐树之上。十年动乱期间，老槐树被当作“四旧”砍掉，1981年在原址新移栽了一棵古槐。 寿皇殿是供明、清两代皇帝停灵、存放遗像和祭祖之所，即“神御殿”。明代该殿在景山东北，清乾隆时期将旧殿拆除，新修今位于景山正北方，北京古城中轴线上的寿皇殿。 景山公园现今也是许多热爱歌唱的北京市民合唱歌曲的地方，此地著名的合唱团有红太阳合唱团等。 景山合唱节为北京市西城区政府在景山公园举办的合唱节。该合唱节自2004年起开始举办，每年一届。",2882,010-64038098,http://www.bjjspark.com,1-2小时,到达东门：乘111、124、210路在景山东门站下； 到达南门：乘101、103、109、124、202、211、609、614、619、685、专1、专2路在故宫站下； 到达西门：乘5、609路在西板桥站下。,日常：成人2元 ；活动期间：成人10元（70岁以上老人、学生半价）。,旺季（4月-10月）：6：30-21：00，20：30停止售票。 淡季（11月-次年3月）：6：30-20：00，19：30停止售票。,北京市西城区景山西街44号,
90466091,/poi/3759.html,3759,全聚德烤鸭店(前门店),4,"生在北京长在北京，每次回到这里都是那么亲切~这里是我众多喜欢中的最喜欢的一个地方了 因为我是个吃货",2015-08-21 21:23:44,,,,,,,,,,
90466091,/poi/3936.html,3936,香山公园,1,别闹了，每年都不是去看红叶，是看人，谁去谁知道,2015-08-21 21:23:25,--香山公园位于北京西郊，景区内主峰香炉峰俗称“鬼见愁”。 --园内文物古迹众多，有燕京八景之一的“西山晴雪”，集明清两代建筑风格的寺院“碧云寺”，国内仅存的木质贴金“五百罗汉”，迎接六世班禅的行宫“宗镜大昭之庙”，颇具江南特色的古雅庭院“见心斋”等。 --香山红叶驰名中外，1986 年就被评为“新北京十六景”之一，成为京城最浓的秋色，每到深秋时节（10 月中旬至11 月中旬），数以万计的中外游客齐聚香山，共赏秋色。,1408,010-62591264,http://xiangshanpark.com/cn/,1天,香山公园位于北京西郊，可通过公交、地铁到达。  公交：市区乘公交318路、331路、360路、634路、696路、698路、714路在香山公园站下车即可。  地铁：市区乘坐地铁4号线在“安河桥北”站下车，出站换乘公交563路、563区间在“香山公园东门”站下车即可。  市区乘坐地铁10号线在“巴沟”站下车，出站后换乘公交630路，在“香山”站下车即可。,※ 公园门票 旺季（4月1日至11月15日）：联票15元 半价7元，门票成人10元 半价5元 淡季（11月16日至3月31日）：联票14元 半价7元，门票成人5元 半价2.5元 ※ 碧云寺门票 每位10元 半价5元 ※索道 平日单程每人50元；双休日及法定节假日单程每人60元；儿童（1.2米以下）单程每人20元,春秋季开放时间： 4月1日至6月30日6：00至18：30 9月1日至11月15日6：00至18：30 夏季开放时间： 7月1日至8月31日6：00至19：00 冬季开放时间： 11月16日至3月31日6：00至18：00,北京市海淀区香山买卖街40号,
90466091,/poi/4002.html,4002,世贸天阶,1,浪费我时间，找这个地方这个困难，真心不怎么样！,2015-08-21 21:23:00,,,,,,,,,,
90466091,/poi/4154.html,4154,世界公园,1,什么玩意，大学期间门口的，都懒得去,2015-08-21 21:22:26,世界公园是北京市最著名的主题公园之一，这里汇集了各国著名建筑的微缩版，旺季时每天还会上演充满异国风情的歌舞表演、动物表演等，游人可以感受一天游玩全球的新奇之感，拍摄合影、带小朋友学习支持也都非常不错。 世界公园长宽大约都有700米左右，正门位于东侧的丰葆路旁，进入园区内步行游览即可，一般游玩时间约为3小时左右。 从正门进入世界公园后，可以先沿着右侧的路逆时针游玩，右侧的北部区域是以表演和娱乐项目为主。首先会来到泰国大象、鳄鱼表演场，在这里可以看到大象跳舞、人与鳄鱼互动、孔雀开屏等精彩表演，表演每天共有4场，分别是9:30、11:10、14:00和16:00，每场表演持续半个小时。观看表演不需要另外付费，不过表演结束后若想要与动物合影则需另付20元左右。 观看完表演后来到露天的艺术剧场，这里有各国风情的歌舞表演，每天两场，分别为11:00和14:30，有欧洲风情、波斯风情、澳洲土著风情等特色的舞蹈演出，每场也表演半小时左右，可以留意时间前来观看。不过这两项表演仅在每年的4月底到10月底左右才有，其他时间可能停止，具体请在游玩前电话咨询景区。每年的4月底到10月底，每周三到周日的上午10:30左右，在景区内还会有花车大巡游表演，表演也是从艺术剧场附近出发，演员们身着各国装扮，巡游演出，十分精彩，也可以留意前来观看。这两项表演的费用均包含在门票内，不需另外付费。 经过艺术剧场后，前方便是动感地带区域，这里以游乐项目为主。有峡谷漂流、简易过山车、碰碰车、高空脚踏车等多种项目，适合带小朋友前来游玩。不过这里的项目均是个人经营，需要另外付费约每项10-20元左右。 走过表演区和动感地带区域后便来到了景区的南部区域，这里是世界公园的微缩景观区。区域内按照大洲分段，修筑了国际上著名的100多座建筑的微缩版。著名的美国白宫、埃菲尔铁塔、埃及狮身人面像等都可以在此看到。建筑虽为微缩，但一般的小建筑也有5-6米高，高的则高达几十米，规模不小。而且建筑之间还有湖水和树木，景色非常优美。在这里漫游游览，便有环游世界的感觉。很多人会选择在这里拍摄结婚照，家长们也会带小朋友来认识各国的建筑，十分值得前来。,901,010-83613685;010-83613681,,3-4小时,公交：乘451、477、480、692、840、913、959、967、969、981、特7路在世界公园站下 地铁：乘坐地铁房山线至大葆台B口出 自驾：西南四环科丰桥向南3km,100元/人，学生60元/人，70岁以上老人等免票。,淡季（11月1日至次年4月14日）：8:00-16:30 旺季（4月15日至10月31日）：8:00-17:00,北京丰台区花乡丰葆路158号,
90466091,/poi/34665.html,34665,中国国家博物馆,4,不失为一个去玩耍的地方，小时候去过,2015-08-21 21:25:47,中国国家博物馆是全国最大的综合性博物馆，集合了各地的文化精髓。在这里，你不仅能看到陕西的兵马俑，还能看到四川的三星堆面具、圆明园的兽首等，许多课本中的国宝真切地摆在眼前，参观时有如翻阅一本活的教科书。  博物馆分为五层，共有48个展厅，展厅面积非常大，而且展品极多，其中不乏罕见的国宝级精品。整个国博细细看下来至少需要一天，不仅是一场长知识的头脑风暴，单是一路走下来都是件很考验体力的事儿。  一般游玩大约3小时，重点看《古代中国》（约2小时）和青铜展（约1小时）。进入博物馆后，直奔地下一层的《古代中国》展厅，这里的展品按照远古到明清时期的时代更迭的顺序排列，像一部中国通史，整个国博的精华都在这里。参观时记得从展厅北侧序厅的入口进入，这样便可以从远古时期开始顺序浏览，不然就该从明清往回“穿越”了。即是你对文物不太了解，在这里你也一定能看到许多似曾相识的文物，比如：人面鱼纹彩陶盆、仰韶鹰形陶鼎、红山文化玉龙、击鼓说唱陶俑、商周四羊方尊、西汉兵马俑彩俑、成化斗彩罐、明万历太后凤冠等等，精美程度堪称中华文明的精华，非常养眼。  从《古代中国》出来，乘电梯来到位于三楼中央大厅的《中国古代青铜艺术》展厅，青铜展的鼎也是国博的看点之一，尤其是被誉为“中华第一鼎”的司母戊鼎（后母戊鼎）、商代最大的圆鼎子龙鼎、内壁有近300字铭文的大盂鼎，浑厚而精湛，我国青铜时代的巅峰之作都集中在这里了。  如果还有时间，可继续浏览三层的其它专题陈列，包括佛造像、玉器、钱币、瓷器等，可挑选几个感兴趣的参观。如果对近现代史感兴趣，推荐前往一层、二层的《复兴之路》展厅，这里的展品也是按照时代顺序排列的，是从鸦片战争到现代社会的缩影。此外，在一层的馆藏现代经典美术作品陈列可看到著名的《开国大典》油画。  以上这些常设陈列每天都有专业讲解员和志愿者提供定时免费讲解，每个陈列的讲解时间大约在1.5-2小时，到时在展厅入口等候即可。这样比较容易抓到重点，也能更好地了解展品背后的故事。每周的志愿者讲解排班安排会在官网上更新，推荐提前了解后合理安排游览时间：http://www.chnmuseum.cn/tabid/866/InfoID/83803/frtid/869/Default.aspx 。  听完讲解，你可以自己随意在展厅内逛逛，或者看看此时感兴趣的临时展览。如果有小朋友一起来，推荐预约教育体验区的活动，通过绘画、手工制作等形式让历史生动起来，对小朋友是很好的启蒙。尤其是在寒暑假等节假日，还会推出有趣的专题活动。时间、内容和报名方式可关注博物馆官网：http://www.chnmuseum.cn/tabid/836/Default.aspx 。  博物馆一层有茶室和咖啡厅，可以在此喝点东西小憩一下，也有小店能买到一些三明治之类的简餐。若参观较久建议带一些干粮，自带的饮料经本人试喝后可以带入场馆，食品经安检后也能带入，但需要注意的是，只能在休息区饮食。参观完国家博物馆后，可以继续在天安门广场看人民英雄纪念碑、人民大会堂等景点。如果是下午结束游玩，还能在天安门广场上等待降旗仪式，晚上去前门大街逛逛，吃全聚德烤鸭。,2777,010-65116400,http://www.chnmuseum.cn,3-4小时,地铁1号线天安门东站或2号线前门站，下车后步行可至；另外，公交天安门东站、天安门广场东站、前门东站、前门站都在附近。,提前预约，领取免费参观券。如有个别特展收费，将会在西门及北门票务中心、西大厅服务台和网站展览介绍页面注明 手机短信预约：编辑短信“Y+4位数参观日期（2位月份，2位日期）+有效身份证件姓名”发送到10660208。例如，张三预约5月1日参观，则编辑“Y0501张三”发送到10660208。可预约自第二天起的七天以内（如5月1日可预约5月2日至8日参观）的中国国家博物馆免费参观券。（发出第一条短信后会收到一个带密码的短信，记住密码直接回复该短信，需收取1元的服务费。然后就没有其他费用了） 网上预约：登陆www.chnmuseum.cn/tabid/462/Default.aspx，可预约当日后第3-7日（如5月1日可预约5月4-10日参观）的中国国家博物馆免费参观券一张，每人每日预约免费参观券不得超过1张； 换领免费参观券方式： 领取时间：参观当日9:00-15:30 领取地点：中国国家博物馆北门票务中心 提供信息：预约编码、预约时使用的手机号码和参观者本人有效身份证件 入馆时间地点：当日9:00-15:30，自中国国家博物馆北门入馆参观,9:00-17:00（15:30停止领票，16:00停止入馆，16:30清场，17:00闭馆），周一闭馆。,北京市东城区东长安街16号天安门广场东侧,
90466091,/poi/21642.html,21642,钟鼓楼,1,真心不好玩，小时候经常逛，很无鸟,2015-08-21 21:26:32,钟鼓楼是坐落在北京南北中轴线北端的一组古代建筑，位于北京东城区地安门外大街北端。 两楼前后纵置，气势雄伟，巍峨壮观。钟鼓楼作为元、明、清代都城的报时中心。在城市钟鼓楼的建制史上，北京钟鼓楼规模最大，形制最高，是古都北京的标志性建筑之一，也是见证我国近百年来历史的重要建筑。 中国古代钟鼓楼起源于汉代，据史籍记载汉代已有“天明击鼓催人起，入夜鸣钟催人息”的晨鼓暮钟制度。,608,,,1小时,公交 乘5、60、107路“鼓楼”下；乘坐13、684路在“国子监”下；乘坐116、117在“雍和宫”下。 地铁 乘坐5号线在“雍和宫”站下；2号线、8号线“鼓楼大街”站下。,20元/人，学生等半价优惠10元/人,9:00-16:30,北京市东城区钟楼湾临字9号,
90466091,/poi/21602.html,21602,西单大悦城,4,高中时期打发时间的地方，适合经济型小情侣,2015-08-21 21:27:00,,,,,,,,,,
90466091,/poi/6427.html,6427,圆明园,3,小时候跟家里人去过，想想都是小学时候了,2015-08-21 21:27:41,圆明园座落在北京西郊，毗邻颐和园，由圆明、长春、绮春三园组成，是清朝帝王在150余年间创建和经营的一座大型皇家宫苑。圆明园不仅以园林著称，而且也是一座收藏丰富的皇家博物馆，园内各殿堂内陈列有许多国内外稀世文物，园中文源阁是全国四大皇家藏书楼之一，藏有《四库全书》、《古今图书集成》、《四库全书荟要》等珍贵图书文物。不幸的是，这一世界名园在19 世纪末期惨遭英法联军的劫掠和焚毁，以后又经历了无数次毁灭和劫掠，最终沦为一片废墟。,5194,010-62616375;010-62628501,http://www.yuanmingyuanpark.cn,2-4小时,到达绮春园宫门：乘319、320、331、432、438、498、601、626、628、664、690、696、697、特6路在圆明园南门站下，或乘地铁4号线圆明园南门站C口、圆明园站B口出。 到达长春园宫门：365、432、562、614、656、664、681、717、982、特4、运通105、运通205路在圆明园东门站下。 园内交通：从三园交界——西洋楼遗址西口（往返），单程6元/人；从三园交界——九州景区（往返），单程6元/人。,售票处：绮春园宫门有5个售票窗口，节假日期间8个售票窗口。长春园东门有2个售票窗口。二宫门有1个售票窗口。藻园门有1个售票窗口。 圆明园大门门票10元/人，西洋楼遗址景区（含大水法、展览馆、迷宫） 15元/人，圆明园盛时全景模型展10元/人。学生及60-64岁老人等门票半价优惠5元/人，65岁以上老人免票。,5-8月：7:00-21:00，售票时间7:00-19:00 4月、9-10月：7:00-20:30，售票时间7:00-18:30 1-3月、11-12月：7:00-19:30，售票时间7:00-17:30,北京市海淀区清华西路28号,圆明园方壶胜境|圆明园海晏堂|大水法
90466091,/poi/3783.html,3783,簋街,3,高中时候经常去吃，好吃的很多，还不错,2015-08-21 21:28:12,,,,,,,,,,
90466091,/poi/858826.html,858826,北京站Beijing Railway Station,1,北京西站南广场东，你懂的，乱的要死,2015-08-21 21:28:38,,,,,,,,,,
90466091,/poi/21100.html,21100,798艺术区,4,文艺小清新，高中时期比较喜欢去的一个地方~,2015-08-21 21:29:46,798艺术区位于北京朝阳区酒仙桥街道大山子地区，故又称大山子艺术区（英文简称DAD－Dashanzi Art District），原为原国营798厂等电子工业的老厂区所在地。此区域西起酒仙桥路，东至京包铁路、北起酒仙桥北路，南至将台路，面积60多万平方米。798艺术区因其包豪斯式的厂房风格受到众多艺术家的青睐，从此也就有了闲置厂房与现代艺术的结合，逐渐形成了集画廊、艺术办公室、文化公司、酒吧、店铺于一体的多元文化空间。,5557,010-59789798;010-59789364,http://www.798art.org,半天,公交：乘401、402、405、445、909、946、955、973、988、991路在大山子路口南站下，地铁10号线亮马桥站C口可换乘402、405、909路，1号线四惠站可换乘402、405路，15号线望京站可换乘445路。 自驾：四环路在大山子环岛上酒仙桥路，然后从酒仙桥路2号入口或酒仙桥路4号入口进入798，厂子里可停车。 ,免费，个别展馆单独收费,园区全天开放，大多数展览的展出时间为10:00-18:00，大部分画廊展馆周一闭馆。,北京市朝阳区酒仙桥路4号798艺术区,
